DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 80m [m/s]
5/5/2011,0,2.3925
5/5/2011,1,2.5035
5/5/2011,2,2.4563
5/5/2011,3,1.3250
5/5/2011,4,0.9155
5/5/2011,5,2.4260
5/5/2011,6,4.3093
5/5/2011,7,5.0070
5/5/2011,8,5.5792
5/5/2011,9,6.5032
5/5/2011,10,6.2253
5/5/2011,11,5.3523
5/5/2011,12,4.7309
5/5/2011,13,5.4774
5/5/2011,14,5.3334
5/5/2011,15,4.7777
5/5/2011,16,4.0074
5/5/2011,17,3.2326
5/5/2011,18,3.5694
5/5/2011,19,2.2911
5/5/2011,20,3.8761
5/5/2011,21,2.5937
5/5/2011,22,4.8076
5/5/2011,23,2.8595
5/6/2011,0,4.5087
5/6/2011,1,2.6660
5/6/2011,2,2.5324
5/6/2011,3,3.7213
5/6/2011,4,2.4755
5/6/2011,5,2.5982
5/6/2011,6,4.3586
5/6/2011,7,3.0557
5/6/2011,8,3.2584
5/6/2011,9,3.8426
5/6/2011,10,5.2877
5/6/2011,11,7.0512
5/6/2011,12,8.6506
5/6/2011,13,9.1368
5/6/2011,14,7.2409
5/6/2011,15,7.8857
5/6/2011,16,8.4566
5/6/2011,17,8.4539
5/6/2011,18,8.9039
5/6/2011,19,3.8485
5/6/2011,20,3.0855
5/6/2011,21,2.9471
5/6/2011,22,5.7904
5/6/2011,23,6.0386
5/7/2011,0,4.0597
5/7/2011,1,3.7338
5/7/2011,2,5.6604
5/7/2011,3,8.8695
5/7/2011,4,6.7564
5/7/2011,5,2.8490
5/7/2011,6,2.5563
5/7/2011,7,1.5172
5/7/2011,8,1.3910
5/7/2011,9,2.5666
5/7/2011,10,3.4017
5/7/2011,11,5.4795
5/7/2011,12,4.9774
5/7/2011,13,3.0179
5/7/2011,14,6.6024
5/7/2011,15,6.5402
5/7/2011,16,5.4987
5/7/2011,17,4.8537
5/7/2011,18,5.7476
5/7/2011,19,4.8848
5/7/2011,20,4.4310
5/7/2011,21,5.3626
5/7/2011,22,7.6992
5/7/2011,23,7.8894
5/8/2011,0,4.9095
5/8/2011,1,4.0350
5/8/2011,2,6.2138
5/8/2011,3,5.2363
5/8/2011,4,3.7841
5/8/2011,5,3.5115
5/8/2011,6,4.4239
5/8/2011,7,4.4892
5/8/2011,8,4.2333
5/8/2011,9,5.7281
5/8/2011,10,4.8439
5/8/2011,11,4.6839
5/8/2011,12,4.7742
5/8/2011,13,3.9972
5/8/2011,14,4.5071
5/8/2011,15,4.4601
5/8/2011,16,3.1825
5/8/2011,17,5.5337
5/8/2011,18,8.8908
5/8/2011,19,7.1954
5/8/2011,20,6.6530
5/8/2011,21,6.0040
5/8/2011,22,1.7189
5/8/2011,23,1.5140
5/9/2011,0,2.9885
5/9/2011,1,5.0976
5/9/2011,2,5.0136
5/9/2011,3,5.2386
5/9/2011,4,5.0919
5/9/2011,5,3.5716
5/9/2011,6,5.1434
5/9/2011,7,4.5782
5/9/2011,8,3.4546
5/9/2011,9,3.6509
5/9/2011,10,3.8452
5/9/2011,11,3.7303
5/9/2011,12,4.7029
5/9/2011,13,8.4530
5/9/2011,14,12.4349
5/9/2011,15,13.1703
5/9/2011,16,15.2398
5/9/2011,17,12.1990
5/9/2011,18,16.1529
5/9/2011,19,13.7372
5/9/2011,20,10.8214
5/9/2011,21,8.7646
5/9/2011,22,7.8222
5/9/2011,23,5.0210
5/10/2011,0,4.4640
5/10/2011,1,5.6194
5/10/2011,2,4.0764
5/10/2011,3,3.1057
5/10/2011,4,4.4303
5/10/2011,5,5.2225
5/10/2011,6,3.0879
5/10/2011,7,1.8879
5/10/2011,8,3.2002
5/10/2011,9,5.4011
5/10/2011,10,7.9022
5/10/2011,11,6.3203
5/10/2011,12,4.2682
5/10/2011,13,8.0449
5/10/2011,14,7.4947
5/10/2011,15,5.1186
5/10/2011,16,4.0051
5/10/2011,17,6.8760
5/10/2011,18,6.6893
5/10/2011,19,6.3171
5/10/2011,20,3.3254
5/10/2011,21,7.5158
5/10/2011,22,11.2862
5/10/2011,23,12.6528
5/11/2011,0,11.2042
5/11/2011,1,9.3188
5/11/2011,2,7.1932
5/11/2011,3,6.4258
5/11/2011,4,6.3436
5/11/2011,5,2.7201
5/11/2011,6,2.0512
5/11/2011,7,2.7660
5/11/2011,8,1.3387
5/11/2011,9,3.8722
5/11/2011,10,5.0130
5/11/2011,11,6.4538
5/11/2011,12,6.7828
5/11/2011,13,5.7594
5/11/2011,14,5.3909
5/11/2011,15,7.0765
5/11/2011,16,6.0438
5/11/2011,17,4.7691
5/11/2011,18,5.3520
5/11/2011,19,5.4919
5/11/2011,20,6.8274
5/11/2011,21,5.0126
5/11/2011,22,4.5877
5/11/2011,23,3.6889
5/12/2011,0,2.8698
5/12/2011,1,2.9434
5/12/2011,2,1.8484
5/12/2011,3,1.4207
5/12/2011,4,2.0841
5/12/2011,5,0.8782
5/12/2011,6,1.5601
5/12/2011,7,0.7304
5/12/2011,8,1.3287
5/12/2011,9,0.8144
5/12/2011,10,1.1139
5/12/2011,11,1.0553
5/12/2011,12,2.0380
5/12/2011,13,2.2076
5/12/2011,14,1.1989
5/12/2011,15,1.5549
5/12/2011,16,3.0725
5/12/2011,17,2.5968
5/12/2011,18,1.5100
5/12/2011,19,2.1188
5/12/2011,20,1.3986
5/12/2011,21,1.6065
5/12/2011,22,1.2072
5/12/2011,23,1.5266
5/13/2011,0,1.9425
5/13/2011,1,2.5205
5/13/2011,2,1.2172
5/13/2011,3,1.9782
5/13/2011,4,2.2146
5/13/2011,5,1.4729
5/13/2011,6,1.6753
5/13/2011,7,1.7304
5/13/2011,8,2.8023
5/13/2011,9,1.8579
5/13/2011,10,2.6236
5/13/2011,11,3.6306
5/13/2011,12,3.2129
5/13/2011,13,3.3167
5/13/2011,14,3.8391
5/13/2011,15,3.4985
5/13/2011,16,3.6092
5/13/2011,17,2.3259
5/13/2011,18,2.7974
5/13/2011,19,3.3387
5/13/2011,20,3.8692
5/13/2011,21,2.2239
5/13/2011,22,2.1625
5/13/2011,23,1.4145
5/14/2011,0,1.8553
5/14/2011,1,2.2689
5/14/2011,2,2.8199
5/14/2011,3,7.6332
5/14/2011,4,6.9853
5/14/2011,5,5.3320
5/14/2011,6,3.5798
5/14/2011,7,1.5712
5/14/2011,8,0.7990
5/14/2011,9,2.5731
5/14/2011,10,2.1434
5/14/2011,11,1.7399
5/14/2011,12,2.0248
5/14/2011,13,2.5302
5/14/2011,14,3.2663
5/14/2011,15,3.6936
5/14/2011,16,3.6604
5/14/2011,17,1.7363
5/14/2011,18,2.3718
5/14/2011,19,1.3275
5/14/2011,20,1.4456
5/14/2011,21,0.6304
5/14/2011,22,0.3993
5/14/2011,23,1.9113
5/15/2011,0,2.8246
5/15/2011,1,3.0930
5/15/2011,2,4.0281
5/15/2011,3,3.5977
5/15/2011,4,3.3289
5/15/2011,5,2.8275
5/15/2011,6,3.0253
5/15/2011,7,2.2079
5/15/2011,8,4.1262
5/15/2011,9,2.6737
5/15/2011,10,2.3781
5/15/2011,11,2.2264
5/15/2011,12,2.2176
5/15/2011,13,1.1852
5/15/2011,14,1.3340
5/15/2011,15,1.5971
5/15/2011,16,1.6738
5/15/2011,17,1.6944
5/15/2011,18,0.8248
5/15/2011,19,2.0713
5/15/2011,20,3.2352
5/15/2011,21,2.8591
5/15/2011,22,1.2554
5/15/2011,23,1.3486
5/16/2011,0,0.7524
5/16/2011,1,1.1737
5/16/2011,2,2.0455
5/16/2011,3,2.9109
5/16/2011,4,2.5021
5/16/2011,5,3.5748
5/16/2011,6,2.1548
5/16/2011,7,1.5522
5/16/2011,8,1.8821
5/16/2011,9,1.7872
5/16/2011,10,1.7147
5/16/2011,11,1.5126
5/16/2011,12,1.5599
5/16/2011,13,2.1508
5/16/2011,14,2.7066
5/16/2011,15,2.0490
5/16/2011,16,3.4041
5/16/2011,17,4.5131
5/16/2011,18,3.9350
5/16/2011,19,3.5898
5/16/2011,20,3.1181
5/16/2011,21,2.5044
5/16/2011,22,0.6532
5/16/2011,23,1.8776
5/17/2011,0,3.9733
5/17/2011,1,6.8488
5/17/2011,2,5.3479
5/17/2011,3,3.9799
5/17/2011,4,2.8640
5/17/2011,5,3.2106
5/17/2011,6,2.4977
5/17/2011,7,1.8705
5/17/2011,8,1.3781
5/17/2011,9,2.1476
5/17/2011,10,3.0072
5/17/2011,11,3.5815
5/17/2011,12,4.7914
5/17/2011,13,5.0102
5/17/2011,14,5.3198
5/17/2011,15,6.1150
5/17/2011,16,5.9014
5/17/2011,17,4.1467
5/17/2011,18,2.7080
5/17/2011,19,1.6756
5/17/2011,20,2.2028
5/17/2011,21,1.3039
5/17/2011,22,0.7566
5/17/2011,23,1.6643
5/18/2011,0,2.7357
5/18/2011,1,2.0682
5/18/2011,2,1.8284
5/18/2011,3,2.3155
5/18/2011,4,2.2414
5/18/2011,5,1.1619
5/18/2011,6,1.1659
5/18/2011,7,0.7858
5/18/2011,8,1.2251
5/18/2011,9,1.9645
5/18/2011,10,2.3314
5/18/2011,11,3.1785
5/18/2011,12,5.0171
5/18/2011,13,3.9229
5/18/2011,14,3.9184
5/18/2011,15,5.8264
5/18/2011,16,7.0910
5/18/2011,17,5.6743
5/18/2011,18,6.2936
5/18/2011,19,5.7220
5/18/2011,20,5.0893
5/18/2011,21,6.7887
5/18/2011,22,6.6250
5/18/2011,23,6.7741
5/19/2011,0,6.7577
5/19/2011,1,5.9847
5/19/2011,2,4.6082
5/19/2011,3,5.0848
5/19/2011,4,5.3688
5/19/2011,5,3.9545
5/19/2011,6,3.0808
5/19/2011,7,1.9688
5/19/2011,8,3.1848
5/19/2011,9,4.4114
5/19/2011,10,5.3224
5/19/2011,11,6.0026
5/19/2011,12,5.4229
5/19/2011,13,5.4014
5/19/2011,14,5.2573
5/19/2011,15,2.9659
5/19/2011,16,1.8443
5/19/2011,17,1.6218
5/19/2011,18,1.7496
5/19/2011,19,3.2231
5/19/2011,20,5.7886
5/19/2011,21,2.9636
5/19/2011,22,2.1570
5/19/2011,23,2.1584
5/20/2011,0,1.0146
5/20/2011,1,1.4728
5/20/2011,2,0.9076
5/20/2011,3,1.1624
5/20/2011,4,2.0972
5/20/2011,5,0.7258
5/20/2011,6,1.8406
5/20/2011,7,5.5743
5/20/2011,8,5.8919
5/20/2011,9,5.5882
5/20/2011,10,5.7053
5/20/2011,11,4.8972
5/20/2011,12,5.2142
5/20/2011,13,6.0436
5/20/2011,14,5.8280
5/20/2011,15,7.3712
5/20/2011,16,3.1895
5/20/2011,17,2.4150
5/20/2011,18,1.8915
5/20/2011,19,3.8832
5/20/2011,20,2.8895
5/20/2011,21,2.4352
5/20/2011,22,7.2493
5/20/2011,23,7.2769
5/21/2011,0,6.4585
5/21/2011,1,4.2574
5/21/2011,2,5.9724
5/21/2011,3,9.5233
5/21/2011,4,7.8160
5/21/2011,5,7.1868
5/21/2011,6,4.4971
5/21/2011,7,5.7410
5/21/2011,8,7.3595
5/21/2011,9,9.1792
5/21/2011,10,10.2619
5/21/2011,11,12.2434
5/21/2011,12,11.2282
5/21/2011,13,14.0355
5/21/2011,14,9.6988
5/21/2011,15,9.2598
5/21/2011,16,6.0518
5/21/2011,17,8.3684
5/21/2011,18,10.0159
5/21/2011,19,8.1986
5/21/2011,20,8.1494
5/21/2011,21,8.2366
5/21/2011,22,8.4986
5/21/2011,23,6.6772
5/22/2011,0,7.8873
5/22/2011,1,6.7151
5/22/2011,2,7.3204
5/22/2011,3,6.0105
5/22/2011,4,5.0949
5/22/2011,5,7.1710
5/22/2011,6,8.4427
5/22/2011,7,6.9503
5/22/2011,8,11.8829
5/22/2011,9,12.1764
5/22/2011,10,9.4276
5/22/2011,11,8.1289
5/22/2011,12,3.8890
5/22/2011,13,2.6287
5/22/2011,14,5.6486
5/22/2011,15,5.1252
5/22/2011,16,6.5650
5/22/2011,17,10.0310
5/22/2011,18,4.7578
5/22/2011,19,4.0571
5/22/2011,20,5.6767
5/22/2011,21,5.5702
5/22/2011,22,2.6063
5/22/2011,23,2.4330
5/23/2011,0,4.8743
5/23/2011,1,7.6975
5/23/2011,2,5.5634
5/23/2011,3,4.0775
5/23/2011,4,6.0505
5/23/2011,5,3.9518
5/23/2011,6,1.2725
5/23/2011,7,0.8799
5/23/2011,8,0.9929
5/23/2011,9,1.5543
5/23/2011,10,2.3673
5/23/2011,11,2.4187
5/23/2011,12,3.7135
5/23/2011,13,1.9907
5/23/2011,14,3.4109
5/23/2011,15,8.3501
5/23/2011,16,3.8934
5/23/2011,17,3.9423
5/23/2011,18,4.6562
5/23/2011,19,4.1929
5/23/2011,20,4.4518
5/23/2011,21,5.3222
5/23/2011,22,2.5826
5/23/2011,23,1.9223
5/24/2011,0,2.9631
5/24/2011,1,2.2697
5/24/2011,2,4.3748
5/24/2011,3,3.3452
5/24/2011,4,3.7259
5/24/2011,5,4.9209
5/24/2011,6,2.4241
5/24/2011,7,1.7944
5/24/2011,8,1.1881
5/24/2011,9,1.2604
5/24/2011,10,4.5256
5/24/2011,11,3.2134
5/24/2011,12,2.9181
5/24/2011,13,3.9557
5/24/2011,14,4.9717
5/24/2011,15,3.9920
5/24/2011,16,2.3584
5/24/2011,17,3.5610
5/24/2011,18,2.7122
5/24/2011,19,2.6040
5/24/2011,20,6.0830
5/24/2011,21,5.8877
5/24/2011,22,4.0948
5/24/2011,23,4.3067
5/25/2011,0,1.9752
5/25/2011,1,4.1573
5/25/2011,2,10.6683
5/25/2011,3,7.1745
5/25/2011,4,8.8013
5/25/2011,5,8.3858
5/25/2011,6,7.4401
5/25/2011,7,9.6403
5/25/2011,8,8.0405
5/25/2011,9,4.8261
5/25/2011,10,2.5861
5/25/2011,11,4.5257
5/25/2011,12,4.5598
5/25/2011,13,2.3152
5/25/2011,14,1.9121
5/25/2011,15,3.2021
5/25/2011,16,2.5827
5/25/2011,17,2.6689
5/25/2011,18,2.6741
5/25/2011,19,2.0884
5/25/2011,20,0.9332
5/25/2011,21,2.4770
5/25/2011,22,3.0538
5/25/2011,23,2.2492
5/26/2011,0,1.9480
5/26/2011,1,2.9318
5/26/2011,2,3.2179
5/26/2011,3,3.1804
5/26/2011,4,3.5277
5/26/2011,5,3.0033
5/26/2011,6,2.2720
5/26/2011,7,0.8075
5/26/2011,8,1.1388
5/26/2011,9,1.4121
5/26/2011,10,1.5573
5/26/2011,11,1.8865
5/26/2011,12,2.5157
5/26/2011,13,2.7630
5/26/2011,14,3.7280
5/26/2011,15,3.9832
5/26/2011,16,4.6687
5/26/2011,17,3.6447
5/26/2011,18,3.6853
5/26/2011,19,4.9432
5/26/2011,20,3.9332
5/26/2011,21,3.6467
5/26/2011,22,5.8289
5/26/2011,23,8.8604
5/27/2011,0,4.3868
5/27/2011,1,3.9715
5/27/2011,2,3.1905
5/27/2011,3,8.1060
5/27/2011,4,8.4668
5/27/2011,5,5.1994
5/27/2011,6,6.0547
5/27/2011,7,5.6265
5/27/2011,8,6.3810
5/27/2011,9,6.3126
5/27/2011,10,6.0020
5/27/2011,11,4.1084
5/27/2011,12,3.2687
5/27/2011,13,4.1500
5/27/2011,14,3.7173
5/27/2011,15,4.3336
5/27/2011,16,5.1862
5/27/2011,17,4.8305
5/27/2011,18,4.0649
5/27/2011,19,4.0814
5/27/2011,20,3.4528
5/27/2011,21,3.5883
5/27/2011,22,3.2309
5/27/2011,23,0.9345
5/28/2011,0,2.7722
5/28/2011,1,2.9814
5/28/2011,2,4.1290
5/28/2011,3,3.7045
5/28/2011,4,5.1493
5/28/2011,5,6.2565
5/28/2011,6,6.9068
5/28/2011,7,7.1454
5/28/2011,8,6.6429
5/28/2011,9,6.9740
5/28/2011,10,7.3021
5/28/2011,11,7.1173
5/28/2011,12,5.5620
5/28/2011,13,4.6525
5/28/2011,14,5.5429
5/28/2011,15,6.0684
5/28/2011,16,5.8274
5/28/2011,17,5.8154
5/28/2011,18,5.1735
5/28/2011,19,5.0965
5/28/2011,20,4.4962
5/28/2011,21,3.5966
5/28/2011,22,1.7014
5/28/2011,23,1.4509
5/29/2011,0,1.9001
5/29/2011,1,1.7290
5/29/2011,2,1.2784
5/29/2011,3,1.0008
5/29/2011,4,1.6796
5/29/2011,5,3.4098
5/29/2011,6,4.3905
5/29/2011,7,3.9692
5/29/2011,8,4.4017
5/29/2011,9,4.1589
5/29/2011,10,3.3762
5/29/2011,11,3.0508
5/29/2011,12,3.1621
5/29/2011,13,3.3326
5/29/2011,14,2.8940
5/29/2011,15,2.7059
5/29/2011,16,2.1750
5/29/2011,17,2.0694
5/29/2011,18,1.8714
5/29/2011,19,1.6277
5/29/2011,20,2.4975
5/29/2011,21,2.1686
5/29/2011,22,2.6448
5/29/2011,23,3.9106
5/30/2011,0,2.6168
5/30/2011,1,2.4244
5/30/2011,2,1.9819
5/30/2011,3,3.3920
5/30/2011,4,3.2969
5/30/2011,5,2.7390
5/30/2011,6,3.7693
5/30/2011,7,4.2694
5/30/2011,8,3.8904
5/30/2011,9,3.5364
5/30/2011,10,4.7428
5/30/2011,11,5.5476
5/30/2011,12,6.3709
5/30/2011,13,12.5899
5/30/2011,14,19.3995
5/30/2011,15,16.3828
5/30/2011,16,10.9555
5/30/2011,17,12.2813
5/30/2011,18,12.9906
5/30/2011,19,17.3491
5/30/2011,20,20.2196
5/30/2011,21,19.8017
5/30/2011,22,18.2529
5/30/2011,23,7.9741
5/31/2011,0,7.5440
5/31/2011,1,11.0934
5/31/2011,2,16.6713
5/31/2011,3,15.0831
5/31/2011,4,21.1576
5/31/2011,5,11.3510
5/31/2011,6,6.4491
5/31/2011,7,3.8234
5/31/2011,8,6.3642
5/31/2011,9,6.7042
5/31/2011,10,6.7339
5/31/2011,11,6.4246
5/31/2011,12,5.6332
5/31/2011,13,3.8777
5/31/2011,14,3.8884
5/31/2011,15,2.8359
5/31/2011,16,3.7634
5/31/2011,17,5.3225
5/31/2011,18,6.4504
5/31/2011,19,5.8464
5/31/2011,20,4.1705
5/31/2011,21,4.0574
5/31/2011,22,3.7748
5/31/2011,23,3.6019
6/1/2011,0,1.7024
6/1/2011,1,1.7205
6/1/2011,2,2.1306
6/1/2011,3,2.7685
6/1/2011,4,1.9905
6/1/2011,5,0.7475
6/1/2011,6,3.4126
6/1/2011,7,1.5534
6/1/2011,8,2.8952
6/1/2011,9,1.6668
6/1/2011,10,1.2853
6/1/2011,11,1.6493
6/1/2011,12,2.8434
6/1/2011,13,2.0161
6/1/2011,14,1.7446
6/1/2011,15,2.4541
6/1/2011,16,2.6752
6/1/2011,17,4.5664
6/1/2011,18,4.0567
6/1/2011,19,3.2004
6/1/2011,20,3.2875
6/1/2011,21,1.0402
6/1/2011,22,2.8649
6/1/2011,23,2.7090
6/2/2011,0,1.7111
6/2/2011,1,4.8949
6/2/2011,2,5.4940
6/2/2011,3,8.3254
6/2/2011,4,8.9586
6/2/2011,5,5.9226
6/2/2011,6,4.8828
6/2/2011,7,4.7403
6/2/2011,8,6.0102
6/2/2011,9,3.4873
6/2/2011,10,6.7756
6/2/2011,11,10.2009
6/2/2011,12,14.2345
6/2/2011,13,14.3384
6/2/2011,14,14.8743
6/2/2011,15,13.4415
6/2/2011,16,13.5029
6/2/2011,17,14.4095
6/2/2011,18,13.9807
6/2/2011,19,9.6862
6/2/2011,20,8.5819
6/2/2011,21,3.8464
6/2/2011,22,4.0011
6/2/2011,23,6.1232
6/3/2011,0,3.3576
6/3/2011,1,5.0399
6/3/2011,2,4.9417
6/3/2011,3,2.7558
6/3/2011,4,1.6121
6/3/2011,5,3.7475
6/3/2011,6,1.8580
6/3/2011,7,1.8028
6/3/2011,8,1.9616
6/3/2011,9,4.4232
6/3/2011,10,4.7187
6/3/2011,11,3.9097
6/3/2011,12,3.5936
6/3/2011,13,3.8467
6/3/2011,14,3.4290
6/3/2011,15,2.6246
6/3/2011,16,1.2713
6/3/2011,17,1.3172
6/3/2011,18,1.3023
6/3/2011,19,1.6650
6/3/2011,20,1.1937
6/3/2011,21,0.9703
6/3/2011,22,1.0369
6/3/2011,23,1.7272
6/4/2011,0,1.5651
6/4/2011,1,2.2813
6/4/2011,2,1.1048
6/4/2011,3,0.8328
6/4/2011,4,1.9741
6/4/2011,5,2.1946
6/4/2011,6,2.5560
6/4/2011,7,1.8543
6/4/2011,8,1.1597
6/4/2011,9,1.6594
6/4/2011,10,3.2527
6/4/2011,11,4.2801
6/4/2011,12,3.2731
6/4/2011,13,2.6715
6/4/2011,14,2.5062
6/4/2011,15,3.0384
6/4/2011,16,2.7788
6/4/2011,17,2.3130
6/4/2011,18,1.8628
6/4/2011,19,3.8576
6/4/2011,20,4.0811
6/4/2011,21,3.5289
6/4/2011,22,3.9284
6/4/2011,23,3.9139
6/5/2011,0,4.7718
6/5/2011,1,3.7426
6/5/2011,2,4.1577
6/5/2011,3,2.8756
6/5/2011,4,2.3170
6/5/2011,5,1.7863
6/5/2011,6,1.8773
6/5/2011,7,1.1834
6/5/2011,8,2.2980
6/5/2011,9,1.3337
6/5/2011,10,2.7252
6/5/2011,11,2.9673
6/5/2011,12,3.7639
6/5/2011,13,3.3564
6/5/2011,14,2.7051
6/5/2011,15,2.8681
6/5/2011,16,3.2140
6/5/2011,17,2.2724
6/5/2011,18,3.6856
6/5/2011,19,2.6930
6/5/2011,20,4.5307
6/5/2011,21,7.3482
6/5/2011,22,7.6516
6/5/2011,23,4.1996
6/6/2011,0,3.7635
6/6/2011,1,1.6570
6/6/2011,2,0.7666
6/6/2011,3,2.2307
6/6/2011,4,1.2551
6/6/2011,5,1.9434
6/6/2011,6,1.7215
6/6/2011,7,1.0516
6/6/2011,8,0.7349
6/6/2011,9,1.6023
6/6/2011,10,3.2785
6/6/2011,11,3.8324
6/6/2011,12,3.5979
6/6/2011,13,3.4977
6/6/2011,14,5.0211
6/6/2011,15,5.8885
6/6/2011,16,2.3326
6/6/2011,17,2.8872
6/6/2011,18,3.1896
6/6/2011,19,3.8760
6/6/2011,20,2.7545
6/6/2011,21,4.7178
6/6/2011,22,6.7813
6/6/2011,23,6.4367
6/7/2011,0,6.7448
6/7/2011,1,10.9406
6/7/2011,2,12.5786
6/7/2011,3,14.1487
6/7/2011,4,12.6734
6/7/2011,5,8.9092
6/7/2011,6,11.5888
6/7/2011,7,13.7945
6/7/2011,8,8.5311
6/7/2011,9,5.8453
6/7/2011,10,5.0653
6/7/2011,11,7.0666
6/7/2011,12,8.1801
6/7/2011,13,6.6057
6/7/2011,14,4.1606
6/7/2011,15,4.3331
6/7/2011,16,3.9083
6/7/2011,17,3.3512
6/7/2011,18,2.3138
6/7/2011,19,3.0763
6/7/2011,20,4.9850
6/7/2011,21,5.1090
6/7/2011,22,5.2944
6/7/2011,23,4.3097
6/8/2011,0,4.4647
6/8/2011,1,4.4070
6/8/2011,2,1.3106
6/8/2011,3,4.9100
6/8/2011,4,4.7311
6/8/2011,5,3.3382
6/8/2011,6,3.2205
6/8/2011,7,2.6533
6/8/2011,8,2.8423
6/8/2011,9,2.6527
6/8/2011,10,3.0273
6/8/2011,11,3.7478
6/8/2011,12,4.0257
6/8/2011,13,3.8017
6/8/2011,14,3.6154
6/8/2011,15,4.4544
6/8/2011,16,4.5294
6/8/2011,17,5.5180
6/8/2011,18,4.1942
6/8/2011,19,3.2005
6/8/2011,20,3.9575
6/8/2011,21,3.7569
6/8/2011,22,3.5688
6/8/2011,23,4.5637
6/9/2011,0,5.4538
6/9/2011,1,3.3909
6/9/2011,2,5.8085
6/9/2011,3,6.6159
6/9/2011,4,7.1338
6/9/2011,5,5.4998
6/9/2011,6,4.3738
6/9/2011,7,3.3071
6/9/2011,8,2.5917
6/9/2011,9,2.3564
6/9/2011,10,2.5817
6/9/2011,11,3.3821
6/9/2011,12,2.6061
6/9/2011,13,1.8822
6/9/2011,14,2.1128
6/9/2011,15,2.8251
6/9/2011,16,2.0840
6/9/2011,17,2.1697
6/9/2011,18,1.1649
6/9/2011,19,0.5161
6/9/2011,20,0.7124
6/9/2011,21,1.8649
6/9/2011,22,4.5449
6/9/2011,23,3.3505
6/10/2011,0,1.9014
6/10/2011,1,1.7877
6/10/2011,2,3.6570
6/10/2011,3,6.1430
6/10/2011,4,8.0166
6/10/2011,5,6.3458
6/10/2011,6,2.4010
6/10/2011,7,1.4368
6/10/2011,8,1.7857
6/10/2011,9,4.1391
6/10/2011,10,3.9414
6/10/2011,11,4.3824
6/10/2011,12,3.9208
6/10/2011,13,3.5822
6/10/2011,14,2.9721
6/10/2011,15,2.7736
6/10/2011,16,3.2255
6/10/2011,17,4.0046
6/10/2011,18,5.8412
6/10/2011,19,5.8200
6/10/2011,20,7.6205
6/10/2011,21,6.2086
6/10/2011,22,4.8208
6/10/2011,23,4.4447
6/11/2011,0,3.2670
6/11/2011,1,3.2290
6/11/2011,2,3.2182
6/11/2011,3,1.4710
6/11/2011,4,1.7399
6/11/2011,5,0.8229
6/11/2011,6,0.8048
6/11/2011,7,0.9490
6/11/2011,8,1.0414
6/11/2011,9,0.9833
6/11/2011,10,1.9276
6/11/2011,11,2.2753
6/11/2011,12,2.2812
6/11/2011,13,2.8813
6/11/2011,14,2.8297
6/11/2011,15,2.4612
6/11/2011,16,1.9745
6/11/2011,17,2.9854
6/11/2011,18,3.5988
6/11/2011,19,1.8312
6/11/2011,20,1.9112
6/11/2011,21,4.1523
6/11/2011,22,4.3731
6/11/2011,23,3.7375
6/12/2011,0,4.3217
6/12/2011,1,6.4695
6/12/2011,2,8.1108
6/12/2011,3,7.7028
6/12/2011,4,6.2340
6/12/2011,5,3.0954
6/12/2011,6,2.6021
6/12/2011,7,1.3152
6/12/2011,8,1.6837
6/12/2011,9,1.9034
6/12/2011,10,2.2709
6/12/2011,11,2.2796
6/12/2011,12,2.3409
6/12/2011,13,3.6725
6/12/2011,14,4.1032
6/12/2011,15,3.6105
6/12/2011,16,5.1812
6/12/2011,17,4.1562
6/12/2011,18,3.1509
6/12/2011,19,2.1648
6/12/2011,20,4.2858
6/12/2011,21,7.2069
6/12/2011,22,6.4868
6/12/2011,23,3.5438
6/13/2011,0,3.5750
6/13/2011,1,4.8637
6/13/2011,2,4.7296
6/13/2011,3,4.7897
6/13/2011,4,4.5666
6/13/2011,5,2.7148
6/13/2011,6,2.8170
6/13/2011,7,1.1082
6/13/2011,8,1.8813
6/13/2011,9,2.2804
6/13/2011,10,3.2665
6/13/2011,11,2.8846
6/13/2011,12,2.9542
6/13/2011,13,2.7156
6/13/2011,14,3.1853
6/13/2011,15,3.0334
6/13/2011,16,2.2045
6/13/2011,17,1.9305
6/13/2011,18,1.6047
6/13/2011,19,1.5677
6/13/2011,20,0.7610
6/13/2011,21,3.9128
6/13/2011,22,3.0795
6/13/2011,23,6.0892
6/14/2011,0,5.9513
6/14/2011,1,5.7699
6/14/2011,2,5.6855
6/14/2011,3,4.3739
6/14/2011,4,2.2732
6/14/2011,5,2.8458
6/14/2011,6,3.6351
6/14/2011,7,10.9664
6/14/2011,8,8.6167
6/14/2011,9,8.4635
6/14/2011,10,10.2204
6/14/2011,11,9.7378
6/14/2011,12,9.4515
6/14/2011,13,8.5514
6/14/2011,14,7.9490
6/14/2011,15,8.9466
6/14/2011,16,10.5486
6/14/2011,17,7.8780
6/14/2011,18,5.1345
6/14/2011,19,5.8385
6/14/2011,20,2.0189
6/14/2011,21,2.9404
6/14/2011,22,2.8896
6/14/2011,23,2.5666
6/15/2011,0,4.4528
6/15/2011,1,4.9469
6/15/2011,2,6.1097
6/15/2011,3,2.7485
6/15/2011,4,2.5952
6/15/2011,5,2.5319
6/15/2011,6,3.9184
6/15/2011,7,5.6854
6/15/2011,8,5.8514
6/15/2011,9,4.5578
6/15/2011,10,3.2871
6/15/2011,11,3.9544
